classification_id,user_id,user_name,workflow_id,annotations,metadata,subject_ids
398,3,3,0,"[{""value"": ""0""}]","{""seen_before"": false}",98
399,4,4,0,"[{""value"": ""0""}]","{""seen_before"": false}",99
400,0,0,0,"[{""value"": ""0""}]","{""seen_before"": false}",0
401,1,1,0,"[{""value"": ""1""}]","{""seen_before"": false}",1
402,2,2,0,"[{""value"": ""2""}]","{""seen_before"": false}",2
403,3,3,0,"[{""value"": ""2""}]","{""seen_before"": false}",3
404,4,4,0,"[{""value"": ""2""}]","{""seen_before"": false}",4
405,0,0,0,"[{""value"": ""2""}]","{""seen_before"": false}",5
406,1,1,0,"[{""value"": ""1""}]","{""seen_before"": false}",6
407,2,2,0,"[{""value"": ""2""}]","{""seen_before"": false}",7
408,3,3,0,"[{""value"": ""1""}]","{""seen_before"": false}",8
409,4,4,0,"[{""value"": ""2""}]","{""seen_before"": false}",9
410,0,0,0,"[{""value"": ""2""}]","{""seen_before"": false}",10
411,1,1,0,"[{""value"": ""2""}]","{""seen_before"": false}",11
412,2,2,0,"[{""value"": ""2""}]","{""seen_before"": false}",12
413,3,3,0,"[{""value"": ""1""}]","{""seen_before"": false}",13
414,4,4,0,"[{""value"": ""0""}]","{""seen_before"": false}",14
415,0,0,0,"[{""value"": ""0""}]","{""seen_before"": false}",15
416,1,1,0,"[{""value"": ""2""}]","{""seen_before"": false}",16
417,2,2,0,"[{""value"": ""2""}]","{""seen_before"": false}",17
418,3,3,0,"[{""value"": ""0""}]","{""seen_before"": false}",18
419,4,4,0,"[{""value"": ""1""}]","{""seen_before"": false}",19
420,0,0,0,"[{""value"": ""0""}]","{""seen_before"": false}",20
421,1,1,0,"[{""value"": ""0""}]","{""seen_before"": false}",21
422,2,2,0,"[{""value"": ""1""}]","{""seen_before"": false}",22
423,3,3,0,"[{""value"": ""2""}]","{""seen_before"": false}",23
424,4,4,0,"[{""value"": ""1""}]","{""seen_before"": false}",24
425,0,0,0,"[{""value"": ""1""}]","{""seen_before"": false}",25
426,1,1,0,"[{""value"": ""2""}]","{""seen_before"": false}",26
427,2,2,0,"[{""value"": ""0""}]","{""seen_before"": false}",27
428,3,3,0,"[{""value"": ""2""}]","{""seen_before"": false}",28
429,4,4,0,"[{""value"": ""1""}]","{""seen_before"": false}",29
430,0,0,0,"[{""value"": ""1""}]","{""seen_before"": false}",30
431,1,1,0,"[{""value"": ""1""}]","{""seen_before"": false}",31
432,2,2,0,"[{""value"": ""1""}]","{""seen_before"": false}",32
433,3,3,0,"[{""value"": ""1""}]","{""seen_before"": false}",33
434,4,4,0,"[{""value"": ""0""}]","{""seen_before"": false}",34
435,0,0,0,"[{""value"": ""0""}]","{""seen_before"": false}",35
436,1,1,0,"[{""value"": ""0""}]","{""seen_before"": false}",36
437,2,2,0,"[{""value"": ""2""}]","{""seen_before"": false}",37
438,3,3,0,"[{""value"": ""0""}]","{""seen_before"": false}",38
439,4,4,0,"[{""value"": ""1""}]","{""seen_before"": false}",39
440,0,0,0,"[{""value"": ""2""}]","{""seen_before"": false}",40
441,1,1,0,"[{""value"": ""1""}]","{""seen_before"": false}",41
442,2,2,0,"[{""value"": ""2""}]","{""seen_before"": false}",42
443,3,3,0,"[{""value"": ""2""}]","{""seen_before"": false}",43
444,4,4,0,"[{""value"": ""2""}]","{""seen_before"": false}",44
445,0,0,0,"[{""value"": ""0""}]","{""seen_before"": false}",45
446,1,1,0,"[{""value"": ""1""}]","{""seen_before"": false}",46
447,2,2,0,"[{""value"": ""0""}]","{""seen_before"": false}",47
448,3,3,0,"[{""value"": ""2""}]","{""seen_before"": false}",48
449,4,4,0,"[{""value"": ""1""}]","{""seen_before"": false}",49
450,0,0,0,"[{""value"": ""1""}]","{""seen_before"": false}",50
451,1,1,0,"[{""value"": ""0""}]","{""seen_before"": false}",51
452,2,2,0,"[{""value"": ""1""}]","{""seen_before"": false}",52
453,3,3,0,"[{""value"": ""0""}]","{""seen_before"": false}",53
454,4,4,0,"[{""value"": ""0""}]","{""seen_before"": false}",54
455,0,0,0,"[{""value"": ""2""}]","{""seen_before"": false}",55
456,1,1,0,"[{""value"": ""0""}]","{""seen_before"": false}",56
457,2,2,0,"[{""value"": ""0""}]","{""seen_before"": false}",57
458,3,3,0,"[{""value"": ""0""}]","{""seen_before"": false}",58
459,4,4,0,"[{""value"": ""2""}]","{""seen_before"": false}",59
460,0,0,0,"[{""value"": ""0""}]","{""seen_before"": false}",60
461,1,1,0,"[{""value"": ""1""}]","{""seen_before"": false}",61
462,2,2,0,"[{""value"": ""2""}]","{""seen_before"": false}",62
463,3,3,0,"[{""value"": ""2""}]","{""seen_before"": false}",63
464,4,4,0,"[{""value"": ""2""}]","{""seen_before"": false}",64
465,0,0,0,"[{""value"": ""2""}]","{""seen_before"": false}",65
466,1,1,0,"[{""value"": ""2""}]","{""seen_before"": false}",66
467,2,2,0,"[{""value"": ""2""}]","{""seen_before"": false}",67
468,3,3,0,"[{""value"": ""1""}]","{""seen_before"": false}",68
469,4,4,0,"[{""value"": ""0""}]","{""seen_before"": false}",69
470,0,0,0,"[{""value"": ""0""}]","{""seen_before"": false}",70
471,1,1,0,"[{""value"": ""2""}]","{""seen_before"": false}",71
472,2,2,0,"[{""value"": ""0""}]","{""seen_before"": false}",72
473,3,3,0,"[{""value"": ""2""}]","{""seen_before"": false}",73
474,4,4,0,"[{""value"": ""1""}]","{""seen_before"": false}",74
475,0,0,0,"[{""value"": ""0""}]","{""seen_before"": false}",75
476,1,1,0,"[{""value"": ""0""}]","{""seen_before"": false}",76
477,2,2,0,"[{""value"": ""2""}]","{""seen_before"": false}",77
478,3,3,0,"[{""value"": ""0""}]","{""seen_before"": false}",78
479,4,4,0,"[{""value"": ""1""}]","{""seen_before"": false}",79
480,0,0,0,"[{""value"": ""2""}]","{""seen_before"": false}",80
481,1,1,0,"[{""value"": ""1""}]","{""seen_before"": false}",81
482,2,2,0,"[{""value"": ""1""}]","{""seen_before"": false}",82
483,3,3,0,"[{""value"": ""2""}]","{""seen_before"": false}",83
484,4,4,0,"[{""value"": ""2""}]","{""seen_before"": false}",84
485,0,0,0,"[{""value"": ""1""}]","{""seen_before"": false}",85
486,1,1,0,"[{""value"": ""2""}]","{""seen_before"": false}",86
487,2,2,0,"[{""value"": ""0""}]","{""seen_before"": false}",87
488,3,3,0,"[{""value"": ""1""}]","{""seen_before"": false}",88
489,4,4,0,"[{""value"": ""0""}]","{""seen_before"": false}",89
490,0,0,0,"[{""value"": ""0""}]","{""seen_before"": false}",90
491,1,1,0,"[{""value"": ""1""}]","{""seen_before"": false}",91
492,2,2,0,"[{""value"": ""2""}]","{""seen_before"": false}",92
493,3,3,0,"[{""value"": ""1""}]","{""seen_before"": false}",93
494,4,4,0,"[{""value"": ""1""}]","{""seen_before"": false}",94
495,0,0,0,"[{""value"": ""1""}]","{""seen_before"": false}",95
496,1,1,0,"[{""value"": ""1""}]","{""seen_before"": false}",96
497,2,2,0,"[{""value"": ""1""}]","{""seen_before"": false}",97
498,3,3,0,"[{""value"": ""1""}]","{""seen_before"": false}",98
499,4,4,0,"[{""value"": ""1""}]","{""seen_before"": false}",99
500,0,0,0,"[{""value"": ""2""}]","{""seen_before"": false}",0
501,1,1,0,"[{""value"": ""2""}]","{""seen_before"": false}",1
502,2,2,0,"[{""value"": ""1""}]","{""seen_before"": false}",2
503,3,3,0,"[{""value"": ""2""}]","{""seen_before"": false}",3
504,4,4,0,"[{""value"": ""2""}]","{""seen_before"": false}",4
505,0,0,0,"[{""value"": ""2""}]","{""seen_before"": false}",5
506,1,1,0,"[{""value"": ""2""}]","{""seen_before"": false}",6
507,2,2,0,"[{""value"": ""0""}]","{""seen_before"": false}",7
508,3,3,0,"[{""value"": ""0""}]","{""seen_before"": false}",8
509,4,4,0,"[{""value"": ""0""}]","{""seen_before"": false}",9
510,0,0,0,"[{""value"": ""1""}]","{""seen_before"": false}",10
511,1,1,0,"[{""value"": ""2""}]","{""seen_before"": false}",11
512,2,2,0,"[{""value"": ""1""}]","{""seen_before"": false}",12
513,3,3,0,"[{""value"": ""1""}]","{""seen_before"": false}",13
514,4,4,0,"[{""value"": ""1""}]","{""seen_before"": false}",14
515,0,0,0,"[{""value"": ""1""}]","{""seen_before"": false}",15
516,1,1,0,"[{""value"": ""2""}]","{""seen_before"": false}",16
517,2,2,0,"[{""value"": ""2""}]","{""seen_before"": false}",17
518,3,3,0,"[{""value"": ""1""}]","{""seen_before"": false}",18
519,4,4,0,"[{""value"": ""2""}]","{""seen_before"": false}",19
520,0,0,0,"[{""value"": ""2""}]","{""seen_before"": false}",20
521,1,1,0,"[{""value"": ""0""}]","{""seen_before"": false}",21
522,2,2,0,"[{""value"": ""2""}]","{""seen_before"": false}",22
523,3,3,0,"[{""value"": ""2""}]","{""seen_before"": false}",23
524,4,4,0,"[{""value"": ""0""}]","{""seen_before"": false}",24
525,0,0,0,"[{""value"": ""2""}]","{""seen_before"": false}",25
526,1,1,0,"[{""value"": ""0""}]","{""seen_before"": false}",26
527,2,2,0,"[{""value"": ""0""}]","{""seen_before"": false}",27
528,3,3,0,"[{""value"": ""0""}]","{""seen_before"": false}",28
529,4,4,0,"[{""value"": ""2""}]","{""seen_before"": false}",29
530,0,0,0,"[{""value"": ""2""}]","{""seen_before"": false}",30
531,1,1,0,"[{""value"": ""2""}]","{""seen_before"": false}",31
532,2,2,0,"[{""value"": ""1""}]","{""seen_before"": false}",32
533,3,3,0,"[{""value"": ""1""}]","{""seen_before"": false}",33
534,4,4,0,"[{""value"": ""1""}]","{""seen_before"": false}",34
535,0,0,0,"[{""value"": ""1""}]","{""seen_before"": false}",35
536,1,1,0,"[{""value"": ""1""}]","{""seen_before"": false}",36
537,2,2,0,"[{""value"": ""0""}]","{""seen_before"": false}",37
538,3,3,0,"[{""value"": ""2""}]","{""seen_before"": false}",38
539,4,4,0,"[{""value"": ""0""}]","{""seen_before"": false}",39
540,0,0,0,"[{""value"": ""1""}]","{""seen_before"": false}",40
541,1,1,0,"[{""value"": ""1""}]","{""seen_before"": false}",41
542,2,2,0,"[{""value"": ""2""}]","{""seen_before"": false}",42
543,3,3,0,"[{""value"": ""2""}]","{""seen_before"": false}",43
544,4,4,0,"[{""value"": ""2""}]","{""seen_before"": false}",44
545,0,0,0,"[{""value"": ""0""}]","{""seen_before"": false}",45
546,1,1,0,"[{""value"": ""1""}]","{""seen_before"": false}",46
547,2,2,0,"[{""value"": ""1""}]","{""seen_before"": false}",47
548,3,3,0,"[{""value"": ""0""}]","{""seen_before"": false}",48
549,4,4,0,"[{""value"": ""1""}]","{""seen_before"": false}",49
550,0,0,0,"[{""value"": ""1""}]","{""seen_before"": false}",50
551,1,1,0,"[{""value"": ""2""}]","{""seen_before"": false}",51
552,2,2,0,"[{""value"": ""1""}]","{""seen_before"": false}",52
553,3,3,0,"[{""value"": ""1""}]","{""seen_before"": false}",53
554,4,4,0,"[{""value"": ""2""}]","{""seen_before"": false}",54
555,0,0,0,"[{""value"": ""2""}]","{""seen_before"": false}",55
556,1,1,0,"[{""value"": ""2""}]","{""seen_before"": false}",56
557,2,2,0,"[{""value"": ""0""}]","{""seen_before"": false}",57
558,3,3,0,"[{""value"": ""2""}]","{""seen_before"": false}",58
559,4,4,0,"[{""value"": ""2""}]","{""seen_before"": false}",59
560,0,0,0,"[{""value"": ""0""}]","{""seen_before"": false}",60
561,1,1,0,"[{""value"": ""2""}]","{""seen_before"": false}",61
562,2,2,0,"[{""value"": ""0""}]","{""seen_before"": false}",62
563,3,3,0,"[{""value"": ""0""}]","{""seen_before"": false}",63
564,4,4,0,"[{""value"": ""1""}]","{""seen_before"": false}",64
565,0,0,0,"[{""value"": ""2""}]","{""seen_before"": false}",65
566,1,1,0,"[{""value"": ""0""}]","{""seen_before"": false}",66
567,2,2,0,"[{""value"": ""0""}]","{""seen_before"": false}",67
568,3,3,0,"[{""value"": ""0""}]","{""seen_before"": false}",68
569,4,4,0,"[{""value"": ""0""}]","{""seen_before"": false}",69
570,0,0,0,"[{""value"": ""0""}]","{""seen_before"": false}",70
571,1,1,0,"[{""value"": ""2""}]","{""seen_before"": false}",71
572,2,2,0,"[{""value"": ""1""}]","{""seen_before"": false}",72
573,3,3,0,"[{""value"": ""0""}]","{""seen_before"": false}",73
574,4,4,0,"[{""value"": ""2""}]","{""seen_before"": false}",74
575,0,0,0,"[{""value"": ""0""}]","{""seen_before"": false}",75
576,1,1,0,"[{""value"": ""1""}]","{""seen_before"": false}",76
577,2,2,0,"[{""value"": ""2""}]","{""seen_before"": false}",77
578,3,3,0,"[{""value"": ""0""}]","{""seen_before"": false}",78
579,4,4,0,"[{""value"": ""2""}]","{""seen_before"": false}",79
580,0,0,0,"[{""value"": ""2""}]","{""seen_before"": false}",80
581,1,1,0,"[{""value"": ""2""}]","{""seen_before"": false}",81
582,2,2,0,"[{""value"": ""2""}]","{""seen_before"": false}",82
583,3,3,0,"[{""value"": ""2""}]","{""seen_before"": false}",83
584,4,4,0,"[{""value"": ""1""}]","{""seen_before"": false}",84
585,0,0,0,"[{""value"": ""0""}]","{""seen_before"": false}",85
586,1,1,0,"[{""value"": ""2""}]","{""seen_before"": false}",86
587,2,2,0,"[{""value"": ""0""}]","{""seen_before"": false}",87
588,3,3,0,"[{""value"": ""1""}]","{""seen_before"": false}",88
589,4,4,0,"[{""value"": ""2""}]","{""seen_before"": false}",89
590,0,0,0,"[{""value"": ""2""}]","{""seen_before"": false}",90
591,1,1,0,"[{""value"": ""1""}]","{""seen_before"": false}",91
592,2,2,0,"[{""value"": ""2""}]","{""seen_before"": false}",92
593,3,3,0,"[{""value"": ""0""}]","{""seen_before"": false}",93
594,4,4,0,"[{""value"": ""2""}]","{""seen_before"": false}",94
595,0,0,0,"[{""value"": ""2""}]","{""seen_before"": false}",95
596,1,1,0,"[{""value"": ""0""}]","{""seen_before"": false}",96
597,2,2,0,"[{""value"": ""0""}]","{""seen_before"": false}",97
598,3,3,0,"[{""value"": ""0""}]","{""seen_before"": false}",98
599,4,4,0,"[{""value"": ""2""}]","{""seen_before"": false}",99
600,0,0,0,"[{""value"": ""1""}]","{""seen_before"": false}",0
601,1,1,0,"[{""value"": ""0""}]","{""seen_before"": false}",1
602,2,2,0,"[{""value"": ""1""}]","{""seen_before"": false}",2
603,3,3,0,"[{""value"": ""1""}]","{""seen_before"": false}",3
604,4,4,0,"[{""value"": ""1""}]","{""seen_before"": false}",4
605,0,0,0,"[{""value"": ""1""}]","{""seen_before"": false}",5
606,1,1,0,"[{""value"": ""1""}]","{""seen_before"": false}",6
607,2,2,0,"[{""value"": ""0""}]","{""seen_before"": false}",7
608,3,3,0,"[{""value"": ""0""}]","{""seen_before"": false}",8
609,4,4,0,"[{""value"": ""2""}]","{""seen_before"": false}",9
610,0,0,0,"[{""value"": ""0""}]","{""seen_before"": false}",10
611,1,1,0,"[{""value"": ""2""}]","{""seen_before"": false}",11
612,2,2,0,"[{""value"": ""2""}]","{""seen_before"": false}",12
613,3,3,0,"[{""value"": ""1""}]","{""seen_before"": false}",13
614,4,4,0,"[{""value"": ""1""}]","{""seen_before"": false}",14
615,0,0,0,"[{""value"": ""2""}]","{""seen_before"": false}",15
616,1,1,0,"[{""value"": ""1""}]","{""seen_before"": false}",16
617,2,2,0,"[{""value"": ""2""}]","{""seen_before"": false}",17
618,3,3,0,"[{""value"": ""2""}]","{""seen_before"": false}",18
619,4,4,0,"[{""value"": ""1""}]","{""seen_before"": false}",19
620,0,0,0,"[{""value"": ""2""}]","{""seen_before"": false}",20
621,1,1,0,"[{""value"": ""0""}]","{""seen_before"": false}",21
622,2,2,0,"[{""value"": ""1""}]","{""seen_before"": false}",22
623,3,3,0,"[{""value"": ""1""}]","{""seen_before"": false}",23
624,4,4,0,"[{""value"": ""0""}]","{""seen_before"": false}",24
625,0,0,0,"[{""value"": ""1""}]","{""seen_before"": false}",25
626,1,1,0,"[{""value"": ""2""}]","{""seen_before"": false}",26
627,2,2,0,"[{""value"": ""0""}]","{""seen_before"": false}",27
628,3,3,0,"[{""value"": ""0""}]","{""seen_before"": false}",28
629,4,4,0,"[{""value"": ""0""}]","{""seen_before"": false}",29
630,0,0,0,"[{""value"": ""0""}]","{""seen_before"": false}",30
631,1,1,0,"[{""value"": ""0""}]","{""seen_before"": false}",31
632,2,2,0,"[{""value"": ""2""}]","{""seen_before"": false}",32
633,3,3,0,"[{""value"": ""0""}]","{""seen_before"": false}",33
634,4,4,0,"[{""value"": ""1""}]","{""seen_before"": false}",34
635,0,0,0,"[{""value"": ""0""}]","{""seen_before"": false}",35
636,1,1,0,"[{""value"": ""1""}]","{""seen_before"": false}",36
637,2,2,0,"[{""value"": ""1""}]","{""seen_before"": false}",37
638,3,3,0,"[{""value"": ""0""}]","{""seen_before"": false}",38
639,4,4,0,"[{""value"": ""1""}]","{""seen_before"": false}",39
640,0,0,0,"[{""value"": ""1""}]","{""seen_before"": false}",40
641,1,1,0,"[{""value"": ""2""}]","{""seen_before"": false}",41
642,2,2,0,"[{""value"": ""2""}]","{""seen_before"": false}",42
643,3,3,0,"[{""value"": ""1""}]","{""seen_before"": false}",43
644,4,4,0,"[{""value"": ""0""}]","{""seen_before"": false}",44
645,0,0,0,"[{""value"": ""0""}]","{""seen_before"": false}",45
646,1,1,0,"[{""value"": ""2""}]","{""seen_before"": false}",46
647,2,2,0,"[{""value"": ""1""}]","{""seen_before"": false}",47
648,3,3,0,"[{""value"": ""0""}]","{""seen_before"": false}",48
649,4,4,0,"[{""value"": ""1""}]","{""seen_before"": false}",49
650,0,0,0,"[{""value"": ""0""}]","{""seen_before"": false}",50
651,1,1,0,"[{""value"": ""2""}]","{""seen_before"": false}",51
652,2,2,0,"[{""value"": ""1""}]","{""seen_before"": false}",52
653,3,3,0,"[{""value"": ""0""}]","{""seen_before"": false}",53
654,4,4,0,"[{""value"": ""1""}]","{""seen_before"": false}",54
655,0,0,0,"[{""value"": ""1""}]","{""seen_before"": false}",55
656,1,1,0,"[{""value"": ""1""}]","{""seen_before"": false}",56
657,2,2,0,"[{""value"": ""0""}]","{""seen_before"": false}",57
658,3,3,0,"[{""value"": ""1""}]","{""seen_before"": false}",58
659,4,4,0,"[{""value"": ""2""}]","{""seen_before"": false}",59
660,0,0,0,"[{""value"": ""1""}]","{""seen_before"": false}",60
661,1,1,0,"[{""value"": ""2""}]","{""seen_before"": false}",61
662,2,2,0,"[{""value"": ""1""}]","{""seen_before"": false}",62
663,3,3,0,"[{""value"": ""0""}]","{""seen_before"": false}",63
664,4,4,0,"[{""value"": ""2""}]","{""seen_before"": false}",64
665,0,0,0,"[{""value"": ""1""}]","{""seen_before"": false}",65
666,1,1,0,"[{""value"": ""0""}]","{""seen_before"": false}",66
667,2,2,0,"[{""value"": ""2""}]","{""seen_before"": false}",67
668,3,3,0,"[{""value"": ""1""}]","{""seen_before"": false}",68
669,4,4,0,"[{""value"": ""1""}]","{""seen_before"": false}",69
670,0,0,0,"[{""value"": ""2""}]","{""seen_before"": false}",70
671,1,1,0,"[{""value"": ""2""}]","{""seen_before"": false}",71
672,2,2,0,"[{""value"": ""1""}]","{""seen_before"": false}",72
673,3,3,0,"[{""value"": ""1""}]","{""seen_before"": false}",73
674,4,4,0,"[{""value"": ""2""}]","{""seen_before"": false}",74
675,0,0,0,"[{""value"": ""2""}]","{""seen_before"": false}",75
676,1,1,0,"[{""value"": ""1""}]","{""seen_before"": false}",76
677,2,2,0,"[{""value"": ""2""}]","{""seen_before"": false}",77
678,3,3,0,"[{""value"": ""2""}]","{""seen_before"": false}",78
679,4,4,0,"[{""value"": ""0""}]","{""seen_before"": false}",79
680,0,0,0,"[{""value"": ""2""}]","{""seen_before"": false}",80
681,1,1,0,"[{""value"": ""1""}]","{""seen_before"": false}",81
682,2,2,0,"[{""value"": ""2""}]","{""seen_before"": false}",82
683,3,3,0,"[{""value"": ""1""}]","{""seen_before"": false}",83
684,4,4,0,"[{""value"": ""0""}]","{""seen_before"": false}",84
685,0,0,0,"[{""value"": ""2""}]","{""seen_before"": false}",85
686,1,1,0,"[{""value"": ""0""}]","{""seen_before"": false}",86
687,2,2,0,"[{""value"": ""1""}]","{""seen_before"": false}",87
688,3,3,0,"[{""value"": ""2""}]","{""seen_before"": false}",88
689,4,4,0,"[{""value"": ""2""}]","{""seen_before"": false}",89
690,0,0,0,"[{""value"": ""1""}]","{""seen_before"": false}",90
691,1,1,0,"[{""value"": ""1""}]","{""seen_before"": false}",91
692,2,2,0,"[{""value"": ""2""}]","{""seen_before"": false}",92
693,3,3,0,"[{""value"": ""0""}]","{""seen_before"": false}",93
694,4,4,0,"[{""value"": ""1""}]","{""seen_before"": false}",94
695,0,0,0,"[{""value"": ""1""}]","{""seen_before"": false}",95
696,1,1,0,"[{""value"": ""0""}]","{""seen_before"": false}",96
697,2,2,0,"[{""value"": ""2""}]","{""seen_before"": false}",97
698,3,3,0,"[{""value"": ""0""}]","{""seen_before"": false}",98
699,4,4,0,"[{""value"": ""0""}]","{""seen_before"": false}",99
700,0,0,0,"[{""value"": ""0""}]","{""seen_before"": false}",0
701,1,1,0,"[{""value"": ""1""}]","{""seen_before"": false}",1
702,2,2,0,"[{""value"": ""0""}]","{""seen_before"": false}",2
703,3,3,0,"[{""value"": ""0""}]","{""seen_before"": false}",3
704,4,4,0,"[{""value"": ""0""}]","{""seen_before"": false}",4
705,0,0,0,"[{""value"": ""2""}]","{""seen_before"": false}",5
706,1,1,0,"[{""value"": ""2""}]","{""seen_before"": false}",6
707,2,2,0,"[{""value"": ""0""}]","{""seen_before"": false}",7
708,3,3,0,"[{""value"": ""1""}]","{""seen_before"": false}",8
709,4,4,0,"[{""value"": ""0""}]","{""seen_before"": false}",9
710,0,0,0,"[{""value"": ""1""}]","{""seen_before"": false}",10
711,1,1,0,"[{""value"": ""2""}]","{""seen_before"": false}",11
712,2,2,0,"[{""value"": ""0""}]","{""seen_before"": false}",12
713,3,3,0,"[{""value"": ""1""}]","{""seen_before"": false}",13
714,4,4,0,"[{""value"": ""2""}]","{""seen_before"": false}",14
715,0,0,0,"[{""value"": ""1""}]","{""seen_before"": false}",15
716,1,1,0,"[{""value"": ""1""}]","{""seen_before"": false}",16
717,2,2,0,"[{""value"": ""0""}]","{""seen_before"": false}",17
718,3,3,0,"[{""value"": ""1""}]","{""seen_before"": false}",18
719,4,4,0,"[{""value"": ""1""}]","{""seen_before"": false}",19
720,0,0,0,"[{""value"": ""1""}]","{""seen_before"": false}",20
721,1,1,0,"[{""value"": ""0""}]","{""seen_before"": false}",21
722,2,2,0,"[{""value"": ""1""}]","{""seen_before"": false}",22
723,3,3,0,"[{""value"": ""1""}]","{""seen_before"": false}",23
724,4,4,0,"[{""value"": ""2""}]","{""seen_before"": false}",24
725,0,0,0,"[{""value"": ""0""}]","{""seen_before"": false}",25
726,1,1,0,"[{""value"": ""1""}]","{""seen_before"": false}",26
727,2,2,0,"[{""value"": ""0""}]","{""seen_before"": false}",27
728,3,3,0,"[{""value"": ""1""}]","{""seen_before"": false}",28
729,4,4,0,"[{""value"": ""2""}]","{""seen_before"": false}",29
730,0,0,0,"[{""value"": ""0""}]","{""seen_before"": false}",30
731,1,1,0,"[{""value"": ""1""}]","{""seen_before"": false}",31
732,2,2,0,"[{""value"": ""2""}]","{""seen_before"": false}",32
733,3,3,0,"[{""value"": ""1""}]","{""seen_before"": false}",33
734,4,4,0,"[{""value"": ""1""}]","{""seen_before"": false}",34
735,0,0,0,"[{""value"": ""2""}]","{""seen_before"": false}",35
736,1,1,0,"[{""value"": ""2""}]","{""seen_before"": false}",36
737,2,2,0,"[{""value"": ""1""}]","{""seen_before"": false}",37
738,3,3,0,"[{""value"": ""2""}]","{""seen_before"": false}",38
739,4,4,0,"[{""value"": ""2""}]","{""seen_before"": false}",39
740,0,0,0,"[{""value"": ""1""}]","{""seen_before"": false}",40
741,1,1,0,"[{""value"": ""0""}]","{""seen_before"": false}",41
742,2,2,0,"[{""value"": ""2""}]","{""seen_before"": false}",42
743,3,3,0,"[{""value"": ""1""}]","{""seen_before"": false}",43
744,4,4,0,"[{""value"": ""2""}]","{""seen_before"": false}",44
745,0,0,0,"[{""value"": ""2""}]","{""seen_before"": false}",45
746,1,1,0,"[{""value"": ""0""}]","{""seen_before"": false}",46
747,2,2,0,"[{""value"": ""1""}]","{""seen_before"": false}",47
748,3,3,0,"[{""value"": ""2""}]","{""seen_before"": false}",48
749,4,4,0,"[{""value"": ""1""}]","{""seen_before"": false}",49
750,0,0,0,"[{""value"": ""2""}]","{""seen_before"": false}",50
751,1,1,0,"[{""value"": ""1""}]","{""seen_before"": false}",51
752,2,2,0,"[{""value"": ""2""}]","{""seen_before"": false}",52
753,3,3,0,"[{""value"": ""1""}]","{""seen_before"": false}",53
754,4,4,0,"[{""value"": ""1""}]","{""seen_before"": false}",54
755,0,0,0,"[{""value"": ""2""}]","{""seen_before"": false}",55
756,1,1,0,"[{""value"": ""0""}]","{""seen_before"": false}",56
757,2,2,0,"[{""value"": ""0""}]","{""seen_before"": false}",57
758,3,3,0,"[{""value"": ""1""}]","{""seen_before"": false}",58
759,4,4,0,"[{""value"": ""2""}]","{""seen_before"": false}",59
760,0,0,0,"[{""value"": ""0""}]","{""seen_before"": false}",60
761,1,1,0,"[{""value"": ""1""}]","{""seen_before"": false}",61
762,2,2,0,"[{""value"": ""0""}]","{""seen_before"": false}",62
763,3,3,0,"[{""value"": ""0""}]","{""seen_before"": false}",63
764,4,4,0,"[{""value"": ""0""}]","{""seen_before"": false}",64
765,0,0,0,"[{""value"": ""0""}]","{""seen_before"": false}",65
766,1,1,0,"[{""value"": ""1""}]","{""seen_before"": false}",66
767,2,2,0,"[{""value"": ""1""}]","{""seen_before"": false}",67
768,3,3,0,"[{""value"": ""2""}]","{""seen_before"": false}",68
769,4,4,0,"[{""value"": ""1""}]","{""seen_before"": false}",69
770,0,0,0,"[{""value"": ""2""}]","{""seen_before"": false}",70
771,1,1,0,"[{""value"": ""0""}]","{""seen_before"": false}",71
772,2,2,0,"[{""value"": ""1""}]","{""seen_before"": false}",72
773,3,3,0,"[{""value"": ""1""}]","{""seen_before"": false}",73
774,4,4,0,"[{""value"": ""2""}]","{""seen_before"": false}",74
775,0,0,0,"[{""value"": ""1""}]","{""seen_before"": false}",75
776,1,1,0,"[{""value"": ""1""}]","{""seen_before"": false}",76
777,2,2,0,"[{""value"": ""0""}]","{""seen_before"": false}",77
778,3,3,0,"[{""value"": ""0""}]","{""seen_before"": false}",78
779,4,4,0,"[{""value"": ""1""}]","{""seen_before"": false}",79
780,0,0,0,"[{""value"": ""0""}]","{""seen_before"": false}",80
781,1,1,0,"[{""value"": ""2""}]","{""seen_before"": false}",81
782,2,2,0,"[{""value"": ""2""}]","{""seen_before"": false}",82
783,3,3,0,"[{""value"": ""2""}]","{""seen_before"": false}",83
784,4,4,0,"[{""value"": ""2""}]","{""seen_before"": false}",84
785,0,0,0,"[{""value"": ""2""}]","{""seen_before"": false}",85
786,1,1,0,"[{""value"": ""0""}]","{""seen_before"": false}",86
787,2,2,0,"[{""value"": ""0""}]","{""seen_before"": false}",87
788,3,3,0,"[{""value"": ""1""}]","{""seen_before"": false}",88
789,4,4,0,"[{""value"": ""2""}]","{""seen_before"": false}",89
790,0,0,0,"[{""value"": ""0""}]","{""seen_before"": false}",90
791,1,1,0,"[{""value"": ""1""}]","{""seen_before"": false}",91
792,2,2,0,"[{""value"": ""2""}]","{""seen_before"": false}",92
793,3,3,0,"[{""value"": ""0""}]","{""seen_before"": false}",93
794,4,4,0,"[{""value"": ""1""}]","{""seen_before"": false}",94
795,0,0,0,"[{""value"": ""1""}]","{""seen_before"": false}",95
796,1,1,0,"[{""value"": ""0""}]","{""seen_before"": false}",96
